id,date,store_nbr,family,onpromotion,sales
4444,2017-03-12,50,GROCERY I,0,429.932
4445,2017-03-13,50,GROCERY I,0,581.584
4446,2017-03-14,50,GROCERY I,0,712.364
4447,2017-03-15,50,GROCERY I,0,429.712
4448,2017-03-16,50,GROCERY I,0,448.717
4449,2017-03-17,50,GROCERY I,0,496.06
4450,2017-03-18,50,GROCERY I,0,503.438
4451,2017-03-19,50,GROCERY I,0,645.298
4452,2017-03-20,50,GROCERY I,0,641.376
4453,2017-03-21,50,GROCERY I,0,539.718
4454,2017-03-22,50,GROCERY I,0,532.654
4455,2017-03-23,50,GROCERY I,0,472.281
4456,2017-03-24,50,GROCERY I,0,321.39
4457,2017-03-25,50,GROCERY I,0,581.065
4458,2017-03-26,50,GROCERY I,0,439.124
4459,2017-03-27,50,GROCERY I,0,399.463
4460,2017-03-28,50,GROCERY I,2,665.065
4461,2017-03-29,50,GROCERY I,0,481.152
4462,2017-03-30,50,GROCERY I,0,429.463
4463,2017-03-31,50,GROCERY I,0,523.017
4464,2017-04-01,50,GROCERY I,0,412.912
4465,2017-04-02,50,GROCERY I,0,352.713
4466,2017-04-03,50,GROCERY I,0,469.069
4467,2017-04-04,50,GROCERY I,0,521.326
4468,2017-04-05,50,GROCERY I,0,443.832
4469,2017-04-06,50,GROCERY I,0,432.25
4470,2017-04-07,50,GROCERY I,0,451.447
4471,2017-04-08,50,GROCERY I,0,413.909
4472,2017-04-09,50,GROCERY I,0,437.337
4473,2017-04-10,50,GROCERY I,0,692.647
4474,2017-04-11,50,GROCERY I,0,501.526
4475,2017-04-12,50,GROCERY I,0,590.658
4476,2017-04-13,50,GROCERY I,0,503.187
4477,2017-04-14,50,GROCERY I,0,569.786
4478,2017-04-15,50,GROCERY I,0,750.864
4479,2017-04-16,50,GROCERY I,0,561.633
4480,2017-04-17,50,GROCERY I,0,538.634
4481,2017-04-18,50,GROCERY I,0,596.18
4482,2017-04-19,50,GROCERY I,4,831.052
4483,2017-04-20,50,GROCERY I,0,453.326
4484,2017-04-21,50,GROCERY I,0,558.282
4485,2017-04-22,50,GROCERY I,0,478.702
4486,2017-04-23,50,GROCERY I,0,646.303
4487,2017-04-24,50,GROCERY I,0,533.23
4488,2017-04-25,50,GROCERY I,0,766.404
4489,2017-04-26,50,GROCERY I,0,561.376
4490,2017-04-27,50,GROCERY I,0,442.648
4491,2017-04-28,50,GROCERY I,0,394.519
4492,2017-04-29,50,GROCERY I,0,459.765
4493,2017-04-30,50,GROCERY I,0,434.526
4494,2017-05-01,50,GROCERY I,5,1020.995
4495,2017-05-02,50,GROCERY I,0,574.894
4496,2017-05-03,50,GROCERY I,0,700.282
4497,2017-05-04,50,GROCERY I,0,640.741
4498,2017-05-05,50,GROCERY I,0,413.597
4499,2017-05-06,50,GROCERY I,0,574.23
4500,2017-05-07,50,GROCERY I,0,452.202
4501,2017-05-08,50,GROCERY I,0,556.503
4502,2017-05-09,50,GROCERY I,0,472.324
4503,2017-05-10,50,GROCERY I,0,491.371
4504,2017-05-11,50,GROCERY I,0,530.801
4505,2017-05-12,50,GROCERY I,0,382.752
4506,2017-05-13,50,GROCERY I,0,482.168
4507,2017-05-14,50,GROCERY I,0,577.99
4508,2017-05-15,50,GROCERY I,0,710.316
4509,2017-05-16,50,GROCERY I,0,440.024
4510,2017-05-17,50,GROCERY I,0,488.84
4511,2017-05-18,50,GROCERY I,0,413.933
4512,2017-05-19,50,GROCERY I,0,343.809
4513,2017-05-20,50,GROCERY I,11,1020.208
4514,2017-05-21,50,GROCERY I,8,772.651
4515,2017-05-22,50,GROCERY I,0,448.241
4516,2017-05-23,50,GROCERY I,0,593.174
4517,2017-05-24,50,GROCERY I,0,704.988
4518,2017-05-25,50,GROCERY I,0,516.759
4519,2017-05-26,50,GROCERY I,0,458.917
4520,2017-05-27,50,GROCERY I,0,517.69
4521,2017-05-28,50,GROCERY I,0,564.701
4522,2017-05-29,50,GROCERY I,0,455.911
4523,2017-05-30,50,GROCERY I,0,435.85
4524,2017-05-31,50,GROCERY I,0,543.289
4525,2017-06-01,50,GROCERY I,0,556.061
4526,2017-06-02,50,GROCERY I,7,806.908
4527,2017-06-03,50,GROCERY I,0,444.156
4528,2017-06-04,50,GROCERY I,0,463.936
4529,2017-06-05,50,GROCERY I,0,618.165
4530,2017-06-06,50,GROCERY I,1,837.278
4531,2017-06-07,50,GROCERY I,0,376.785
4532,2017-06-08,50,GROCERY I,0,449.621
4533,2017-06-09,50,GROCERY I,1,407.834
4534,2017-06-10,50,GROCERY I,0,429.225
4535,2017-06-11,50,GROCERY I,0,637.732
4536,2017-06-12,50,GROCERY I,0,619.069
4537,2017-06-13,50,GROCERY I,0,551.482
4538,2017-06-14,50,GROCERY I,0,463.112
4539,2017-06-15,50,GROCERY I,0,678.035
4540,2017-06-16,50,GROCERY I,0,439.065
4541,2017-06-17,50,GROCERY I,0,337.951
4542,2017-06-18,50,GROCERY I,0,506.65
4543,2017-06-19,50,GROCERY I,0,378.171
4544,2017-06-20,50,GROCERY I,0,497.967
4545,2017-06-21,50,GROCERY I,0,540.844
4546,2017-06-22,50,GROCERY I,0,585.903
4547,2017-06-23,50,GROCERY I,0,379.779
4548,2017-06-24,50,GROCERY I,9,635.612
4549,2017-06-25,50,GROCERY I,0,706.634
4550,2017-06-26,50,GROCERY I,0,579.604
4551,2017-06-27,50,GROCERY I,0,506.82
4552,2017-06-28,50,GROCERY I,0,572.421
4553,2017-06-29,50,GROCERY I,0,534.357
4554,2017-06-30,50,GROCERY I,0,449.836
4555,2017-07-01,50,GROCERY I,0,479.945
4556,2017-07-02,50,GROCERY I,0,440.849
4557,2017-07-03,50,GROCERY I,7,1237.322
4558,2017-07-04,50,GROCERY I,0,457.718
4559,2017-07-05,50,GROCERY I,0,520.645
4560,2017-07-06,50,GROCERY I,0,409.607
4561,2017-07-07,50,GROCERY I,0,719.779
4562,2017-07-08,50,GROCERY I,0,408.833
4563,2017-07-09,50,GROCERY I,0,582.211
4564,2017-07-10,50,GROCERY I,0,690.333
4565,2017-07-11,50,GROCERY I,0,645.274
4566,2017-07-12,50,GROCERY I,0,509.889
4567,2017-07-13,50,GROCERY I,0,460.113
4568,2017-07-14,50,GROCERY I,0,480.539
4569,2017-07-15,50,GROCERY I,1,664.339
4570,2017-07-16,50,GROCERY I,4,646.826
4571,2017-07-17,50,GROCERY I,6,654.708
4572,2017-07-18,50,GROCERY I,0,824.039
4573,2017-07-19,50,GROCERY I,0,573.443
4574,2017-07-20,50,GROCERY I,0,486.226
4575,2017-07-21,50,GROCERY I,0,416.277
4576,2017-07-22,50,GROCERY I,0,541.768
4577,2017-07-23,50,GROCERY I,0,620.832
4578,2017-07-24,50,GROCERY I,0,495.589
4579,2017-07-25,50,GROCERY I,0,430.749
4580,2017-07-26,50,GROCERY I,0,714.287
4581,2017-07-27,50,GROCERY I,0,404.235
4582,2017-07-28,50,GROCERY I,0,513.82
4583,2017-07-29,50,GROCERY I,0,508.039
4584,2017-07-30,50,GROCERY I,0,382.704
4585,2017-07-31,50,GROCERY I,0,526.866
4586,2017-08-01,50,GROCERY I,0,549.698
4587,2017-08-02,50,GROCERY I,6,812.861
4588,2017-08-03,50,GROCERY I,0,608.563
4589,2017-08-04,50,GROCERY I,0,604.389
4590,2017-08-05,50,GROCERY I,0,497.786
4591,2017-08-06,50,GROCERY I,5,737.94
4592,2017-08-07,50,GROCERY I,0,597.699
4593,2017-08-08,50,GROCERY I,0,558.923
4594,2017-08-09,50,GROCERY I,0,497.175
4595,2017-08-10,50,GROCERY I,0,501.545
4596,2017-08-11,50,GROCERY I,0,388.811
4597,2017-08-12,50,GROCERY I,0,506.921
4598,2017-08-13,50,GROCERY I,0,624.428
4599,2017-08-14,50,GROCERY I,0,565.445
4600,2017-08-15,50,GROCERY I,3,972.123
4617,2017-01-01,50,BEVERAGES,0,658.788
4618,2017-01-02,50,BEVERAGES,0,430.3
4619,2017-01-03,50,BEVERAGES,0,357.017
4620,2017-01-04,50,BEVERAGES,0,258.71
4621,2017-01-05,50,BEVERAGES,8,493.683
4622,2017-01-06,50,BEVERAGES,0,305.275
4623,2017-01-07,50,BEVERAGES,0,339.494
4624,2017-01-08,50,BEVERAGES,0,385.134
4625,2017-01-09,50,BEVERAGES,0,414.266
4626,2017-01-10,50,BEVERAGES,0,255.029
4627,2017-01-11,50,BEVERAGES,3,392.547
4628,2017-01-12,50,BEVERAGES,11,648.69
4629,2017-01-13,50,BEVERAGES,0,345.637
4630,2017-01-14,50,BEVERAGES,0,503.982
4631,2017-01-15,50,BEVERAGES,0,399.124
4632,2017-01-16,50,BEVERAGES,0,262.099
4633,2017-01-17,50,BEVERAGES,0,329.759
4634,2017-01-18,50,BEVERAGES,0,299.456
4635,2017-01-19,50,BEVERAGES,0,278.869
4636,2017-01-20,50,BEVERAGES,0,273.471
4637,2017-01-21,50,BEVERAGES,0,341.075
4638,2017-01-22,50,BEVERAGES,0,412.862
4639,2017-01-23,50,BEVERAGES,0,357.552
4640,2017-01-24,50,BEVERAGES,0,291.451
4641,2017-01-25,50,BEVERAGES,0,407.853
4642,2017-01-26,50,BEVERAGES,0,390.43
4643,2017-01-27,50,BEVERAGES,0,395.472
4644,2017-01-28,50,BEVERAGES,0,286.894
4645,2017-01-29,50,BEVERAGES,1,384.121
4646,2017-01-30,50,BEVERAGES,0,394.661
4647,2017-01-31,50,BEVERAGES,10,664.315
4648,2017-02-01,50,BEVERAGES,0,280.722
4649,2017-02-02,50,BEVERAGES,0,218.689
4650,2017-02-03,50,BEVERAGES,0,296.74
4651,2017-02-04,50,BEVERAGES,0,321.761
4652,2017-02-05,50,BEVERAGES,3,582.466
4653,2017-02-06,50,BEVERAGES,0,425.45
4654,2017-02-07,50,BEVERAGES,0,298.335
4655,2017-02-08,50,BEVERAGES,0,305.789
4656,2017-02-09,50,BEVERAGES,0,266.355
4657,2017-02-10,50,BEVERAGES,0,270.732
4658,2017-02-11,50,BEVERAGES,0,321.985
4659,2017-02-12,50,BEVERAGES,0,422.321
4660,2017-02-13,50,BEVERAGES,0,389.371
4661,2017-02-14,50,BEVERAGES,0,463.167
4662,2017-02-15,50,BEVERAGES,0,575.99
4663,2017-02-16,50,BEVERAGES,0,236.066
4664,2017-02-17,50,BEVERAGES,0,470.382
4665,2017-02-18,50,BEVERAGES,0,294.855
4666,2017-02-19,50,BEVERAGES,0,445.121
4667,2017-02-20,50,BEVERAGES,2,308.417
4668,2017-02-21,50,BEVERAGES,0,391.378
4669,2017-02-22,50,BEVERAGES,3,540.691
4670,2017-02-23,50,BEVERAGES,11,554.137
4671,2017-02-24,50,BEVERAGES,0,294.755
4672,2017-02-25,50,BEVERAGES,0,252.433
4673,2017-02-26,50,BEVERAGES,0,280.839
4674,2017-02-27,50,BEVERAGES,10,1192.191
4675,2017-02-28,50,BEVERAGES,0,302.534
4676,2017-03-01,50,BEVERAGES,0,264.61
4677,2017-03-02,50,BEVERAGES,0,251.203
4678,2017-03-03,50,BEVERAGES,0,291.233
4679,2017-03-04,50,BEVERAGES,0,310.029
4680,2017-03-05,50,BEVERAGES,0,350.687
4681,2017-03-06,50,BEVERAGES,0,333.908
4682,2017-03-07,50,BEVERAGES,0,393.64
4683,2017-03-08,50,BEVERAGES,11,611.97
4684,2017-03-09,50,BEVERAGES,0,295.383
4685,2017-03-10,50,BEVERAGES,0,329.32
4686,2017-03-11,50,BEVERAGES,0,361.874
4687,2017-03-12,50,BEVERAGES,0,458.599
4688,2017-03-13,50,BEVERAGES,0,485.627
4689,2017-03-14,50,BEVERAGES,0,393.717
4690,2017-03-15,50,BEVERAGES,0,408.072
4691,2017-03-16,50,BEVERAGES,0,347.388
4692,2017-03-17,50,BEVERAGES,0,290.519
4693,2017-03-18,50,BEVERAGES,0,266.821
4694,2017-03-19,50,BEVERAGES,0,382.781
4695,2017-03-20,50,BEVERAGES,0,343.5
4696,2017-03-21,50,BEVERAGES,0,339.733
4697,2017-03-22,50,BEVERAGES,9,569.506
4698,2017-03-23,50,BEVERAGES,0,223.869
4699,2017-03-24,50,BEVERAGES,0,404.82
4700,2017-03-25,50,BEVERAGES,0,344.79
4701,2017-03-26,50,BEVERAGES,0,293.729
4702,2017-03-27,50,BEVERAGES,11,815.075
4703,2017-03-28,50,BEVERAGES,0,326.693
4704,2017-03-29,50,BEVERAGES,0,315.978
4705,2017-03-30,50,BEVERAGES,0,317.244
4706,2017-03-31,50,BEVERAGES,0,325.909
4707,2017-04-01,50,BEVERAGES,0,259.87
4708,2017-04-02,50,BEVERAGES,0,290.145
4709,2017-04-03,50,BEVERAGES,0,429.193
4710,2017-04-04,50,BEVERAGES,0,464.986
4711,2017-04-05,50,BEVERAGES,0,222.441
4712,2017-04-06,50,BEVERAGES,0,334.869
4713,2017-04-07,50,BEVERAGES,0,307.301
4714,2017-04-08,50,BEVERAGES,0,310.789
4715,2017-04-09,50,BEVERAGES,9,517.779
4716,2017-04-10,50,BEVERAGES,0,278.578
4717,2017-04-11,50,BEVERAGES,0,334.942
4718,2017-04-12,50,BEVERAGES,0,330.441
4719,2017-04-13,50,BEVERAGES,0,280.482
4720,2017-04-14,50,BEVERAGES,0,441.912
4721,2017-04-15,50,BEVERAGES,10,898.531
4722,2017-04-16,50,BEVERAGES,0,331.426
4723,2017-04-17,50,BEVERAGES,0,325.01
4724,2017-04-18,50,BEVERAGES,0,261.601
4725,2017-04-19,50,BEVERAGES,0,276.767
4726,2017-04-20,50,BEVERAGES,0,293.051
4727,2017-04-21,50,BEVERAGES,6,459.553
4728,2017-04-22,50,BEVERAGES,0,361.617
4729,2017-04-23,50,BEVERAGES,0,313.106
4730,2017-04-24,50,BEVERAGES,0,499.888
4731,2017-04-25,50,BEVERAGES,0,327.384
4732,2017-04-26,50,BEVERAGES,7,490.468
4733,2017-04-27,50,BEVERAGES,0,253.154
4734,2017-04-28,50,BEVERAGES,0,400.368
4735,2017-04-29,50,BEVERAGES,0,351.386
4736,2017-04-30,50,BEVERAGES,0,431.629
4737,2017-05-01,50,BEVERAGES,0,476.074
4738,2017-05-02,50,BEVERAGES,0,334.141
4739,2017-05-03,50,BEVERAGES,0,294.178
4740,2017-05-04,50,BEVERAGES,0,214.986
4741,2017-05-05,50,BEVERAGES,0,317.91
4742,2017-05-06,50,BEVERAGES,0,303.012
4743,2017-05-07,50,BEVERAGES,0,308.902
4744,2017-05-08,50,BEVERAGES,0,335.492
4745,2017-05-09,50,BEVERAGES,0,225.758
4746,2017-05-10,50,BEVERAGES,0,302.044
4747,2017-05-11,50,BEVERAGES,0,262.716
4748,2017-05-12,50,BEVERAGES,0,375.281
4749,2017-05-13,50,BEVERAGES,0,316.589
4750,2017-05-14,50,BEVERAGES,0,460.836
4751,2017-05-15,50,BEVERAGES,0,342.255
4752,2017-05-16,50,BEVERAGES,7,434.881
4753,2017-05-17,50,BEVERAGES,0,302.684
4754,2017-05-18,50,BEVERAGES,0,346.141
4755,2017-05-19,50,BEVERAGES,0,313.498
4756,2017-05-20,50,BEVERAGES,0,331.326
4757,2017-05-21,50,BEVERAGES,0,216.076
4758,2017-05-22,50,BEVERAGES,0,285.289
4759,2017-05-23,50,BEVERAGES,0,318.994
4760,2017-05-24,50,BEVERAGES,0,446.017
4761,2017-05-25,50,BEVERAGES,0,242.712
4762,2017-05-26,50,BEVERAGES,0,302.12
4763,2017-05-27,50,BEVERAGES,0,305.228
4764,2017-05-28,50,BEVERAGES,0,281.853
4765,2017-05-29,50,BEVERAGES,0,325.267
4766,2017-05-30,50,BEVERAGES,0,372.526
4767,2017-05-31,50,BEVERAGES,0,354.658
4768,2017-06-01,50,BEVERAGES,0,194.913
4769,2017-06-02,50,BEVERAGES,0,384.29
4770,2017-06-03,50,BEVERAGES,0,292.262
4771,2017-06-04,50,BEVERAGES,0,385.623
4772,2017-06-05,50,BEVERAGES,0,360.473
4773,2017-06-06,50,BEVERAGES,0,269.282
4774,2017-06-07,50,BEVERAGES,0,291.268
4775,2017-06-08,50,BEVERAGES,0,313.609
4776,2017-06-09,50,BEVERAGES,0,381.201
4777,2017-06-10,50,BEVERAGES,0,418.387
4778,2017-06-11,50,BEVERAGES,0,358.645
4779,2017-06-12,50,BEVERAGES,0,429.795
4780,2017-06-13,50,BEVERAGES,7,487.346
4781,2017-06-14,50,BEVERAGES,0,373.976
4782,2017-06-15,50,BEVERAGES,0,389.99
4783,2017-06-16,50,BEVERAGES,0,321.526
4784,2017-06-17,50,BEVERAGES,0,374.896
4785,2017-06-18,50,BEVERAGES,0,344.401
4786,2017-06-19,50,BEVERAGES,0,378.242
4787,2017-06-20,50,BEVERAGES,0,298.287
4788,2017-06-21,50,BEVERAGES,0,470.211
4789,2017-06-22,50,BEVERAGES,0,239.48
4790,2017-06-23,50,BEVERAGES,10,518.796
4791,2017-06-24,50,BEVERAGES,2,465.593
4792,2017-06-25,50,BEVERAGES,0,440.202
4793,2017-06-26,50,BEVERAGES,0,573.603
4794,2017-06-27,50,BEVERAGES,0,330.173
4795,2017-06-28,50,BEVERAGES,0,430.517
4796,2017-06-29,50,BEVERAGES,0,261.74
4797,2017-06-30,50,BEVERAGES,7,487.583
4798,2017-07-01,50,BEVERAGES,7,526.283
4799,2017-07-02,50,BEVERAGES,0,275.723
4800,2017-07-03,50,BEVERAGES,0,353.428
4801,2017-07-04,50,BEVERAGES,0,308.232
4802,2017-07-05,50,BEVERAGES,0,299.399
4803,2017-07-06,50,BEVERAGES,1,273.121
4804,2017-07-07,50,BEVERAGES,0,284.38
4805,2017-07-08,50,BEVERAGES,0,329.564
4806,2017-07-09,50,BEVERAGES,0,302.73
4807,2017-07-10,50,BEVERAGES,0,342.314
4808,2017-07-11,50,BEVERAGES,0,435.384
4809,2017-07-12,50,BEVERAGES,0,400.599
4810,2017-07-13,50,BEVERAGES,0,380.43
4811,2017-07-14,50,BEVERAGES,0,466.956
4812,2017-07-15,50,BEVERAGES,8,623.84
4813,2017-07-16,50,BEVERAGES,0,524.14
4814,2017-07-17,50,BEVERAGES,0,476.965
4815,2017-07-18,50,BEVERAGES,0,299.615
4816,2017-07-19,50,BEVERAGES,1,374.569
4817,2017-07-20,50,BEVERAGES,0,424.917
4818,2017-07-21,50,BEVERAGES,0,396.238
4819,2017-07-22,50,BEVERAGES,0,316.844
4820,2017-07-23,50,BEVERAGES,0,369.304
4821,2017-07-24,50,BEVERAGES,0,253.747
4822,2017-07-25,50,BEVERAGES,0,381.551
4823,2017-07-26,50,BEVERAGES,0,322.068
4824,2017-07-27,50,BEVERAGES,0,334.61
4825,2017-07-28,50,BEVERAGES,0,362.637
4826,2017-07-29,50,BEVERAGES,0,380.286
4827,2017-07-30,50,BEVERAGES,0,446.867
4828,2017-07-31,50,BEVERAGES,0,343.32
4829,2017-08-01,50,BEVERAGES,0,372.444
4830,2017-08-02,50,BEVERAGES,2,417.338
4831,2017-08-03,50,BEVERAGES,0,303.576
4832,2017-08-04,50,BEVERAGES,0,309.297
4833,2017-08-05,50,BEVERAGES,0,384.51
4834,2017-08-06,50,BEVERAGES,0,453.011
4835,2017-08-07,50,BEVERAGES,0,287.364
4836,2017-08-08,50,BEVERAGES,0,378.092
4837,2017-08-09,50,BEVERAGES,0,429.959
4838,2017-08-10,50,BEVERAGES,2,531.965
4839,2017-08-11,50,BEVERAGES,0,262.169
4840,2017-08-12,50,BEVERAGES,10,930.81
4841,2017-08-13,50,BEVERAGES,0,507.006
4842,2017-08-14,50,BEVERAGES,0,326.49
4843,2017-08-15,50,BEVERAGES,0,602.645
4860,2017-01-01,50,PRODUCE,0,218.602
4861,2017-01-02,50,PRODUCE,0,146.827
4862,2017-01-03,50,PRODUCE,0,158.02
4863,2017-01-04,50,PRODUCE,0,177.042
4864,2017-01-05,50,PRODUCE,7,450.27
4865,2017-01-06,50,PRODUCE,0,183.655
4866,2017-01-07,50,PRODUCE,0,245.85
4867,2017-01-08,50,PRODUCE,0,256.324
4868,2017-01-09,50,PRODUCE,0,162.09
4869,2017-01-10,50,PRODUCE,0,160.3
4870,2017-01-11,50,PRODUCE,10,372.988
4871,2017-01-12,50,PRODUCE,0,254.425
4872,2017-01-13,50,PRODUCE,0,256.837
4873,2017-01-14,50,PRODUCE,0,203.271
4874,2017-01-15,50,PRODUCE,0,260.686
4875,2017-01-16,50,PRODUCE,0,192.726
4876,2017-01-17,50,PRODUCE,5,180.813
4877,2017-01-18,50,PRODUCE,0,140.77
4878,2017-01-19,50,PRODUCE,8,289.294
4879,2017-01-20,50,PRODUCE,0,194.794
4880,2017-01-21,50,PRODUCE,0,193.729
4881,2017-01-22,50,PRODUCE,0,240.263
4882,2017-01-23,50,PRODUCE,0,154.434
4883,2017-01-24,50,PRODUCE,0,180.476
4884,2017-01-25,50,PRODUCE,0,154.351
4885,2017-01-26,50,PRODUCE,0,221.291
4886,2017-01-27,50,PRODUCE,0,194.174
4887,2017-01-28,50,PRODUCE,0,202.972
4888,2017-01-29,50,PRODUCE,0,212.94
4889,2017-01-30,50,PRODUCE,0,177.911
4890,2017-01-31,50,PRODUCE,7,316.783
4891,2017-02-01,50,PRODUCE,0,172.851
4892,2017-02-02,50,PRODUCE,0,190.998
4893,2017-02-03,50,PRODUCE,0,128.027
4894,2017-02-04,50,PRODUCE,0,190.927
4895,2017-02-05,50,PRODUCE,0,156.685
4896,2017-02-06,50,PRODUCE,0,197.705
4897,2017-02-07,50,PRODUCE,0,201.544
4898,2017-02-08,50,PRODUCE,0,124.393
4899,2017-02-09,50,PRODUCE,0,188.405
4900,2017-02-10,50,PRODUCE,5,291.205
4901,2017-02-11,50,PRODUCE,0,148.1
4902,2017-02-12,50,PRODUCE,0,328.549
4903,2017-02-13,50,PRODUCE,9,438.588
4904,2017-02-14,50,PRODUCE,0,176.581
4905,2017-02-15,50,PRODUCE,0,201.838
4906,2017-02-16,50,PRODUCE,0,223.972
4907,2017-02-17,50,PRODUCE,0,173.405
4908,2017-02-18,50,PRODUCE,2,174.254
4909,2017-02-19,50,PRODUCE,0,189.571
4910,2017-02-20,50,PRODUCE,0,165.035
4911,2017-02-21,50,PRODUCE,0,176.199
4912,2017-02-22,50,PRODUCE,0,129.319
4913,2017-02-23,50,PRODUCE,0,178.699
4914,2017-02-24,50,PRODUCE,0,217.069
4915,2017-02-25,50,PRODUCE,0,249.055
4916,2017-02-26,50,PRODUCE,0,133.477
4917,2017-02-27,50,PRODUCE,0,163.887
4918,2017-02-28,50,PRODUCE,0,179.892
4919,2017-03-01,50,PRODUCE,0,194.115
4920,2017-03-02,50,PRODUCE,0,201.223
4921,2017-03-03,50,PRODUCE,0,213.267
4922,2017-03-04,50,PRODUCE,0,249.951
4923,2017-03-05,50,PRODUCE,0,156.906
4924,2017-03-06,50,PRODUCE,0,146.829
4925,2017-03-07,50,PRODUCE,4,179.837
4926,2017-03-08,50,PRODUCE,0,270.304
4927,2017-03-09,50,PRODUCE,0,207.109
4928,2017-03-10,50,PRODUCE,0,217.949
4929,2017-03-11,50,PRODUCE,0,214.251
4930,2017-03-12,50,PRODUCE,0,165.767
4931,2017-03-13,50,PRODUCE,0,205.707
4932,2017-03-14,50,PRODUCE,0,119.942
4933,2017-03-15,50,PRODUCE,4,336.039
4934,2017-03-16,50,PRODUCE,0,208.413
4935,2017-03-17,50,PRODUCE,0,229.464
4936,2017-03-18,50,PRODUCE,7,362.527
4937,2017-03-19,50,PRODUCE,0,252.807
4938,2017-03-20,50,PRODUCE,0,169.851
4939,2017-03-21,50,PRODUCE,0,158.606
4940,2017-03-22,50,PRODUCE,0,149.567
4941,2017-03-23,50,PRODUCE,3,260.43
4942,2017-03-24,50,PRODUCE,0,155.747
4943,2017-03-25,50,PRODUCE,0,227.358
4944,2017-03-26,50,PRODUCE,1,164.397
4945,2017-03-27,50,PRODUCE,0,186.802
4946,2017-03-28,50,PRODUCE,0,201.484
4947,2017-03-29,50,PRODUCE,0,129.825
4948,2017-03-30,50,PRODUCE,0,174.934
4949,2017-03-31,50,PRODUCE,0,251.663
4950,2017-04-01,50,PRODUCE,0,210.456
4951,2017-04-02,50,PRODUCE,0,241.29
4952,2017-04-03,50,PRODUCE,0,222.973
4953,2017-04-04,50,PRODUCE,0,160.382
4954,2017-04-05,50,PRODUCE,6,179.859
4955,2017-04-06,50,PRODUCE,0,181.177
4956,2017-04-07,50,PRODUCE,0,156.619
4957,2017-04-08,50,PRODUCE,0,218.699
4958,2017-04-09,50,PRODUCE,0,252.512
4959,2017-04-10,50,PRODUCE,0,175.284
4960,2017-04-11,50,PRODUCE,0,199.678
4961,2017-04-12,50,PRODUCE,0,195.869
4962,2017-04-13,50,PRODUCE,0,297.053
4963,2017-04-14,50,PRODUCE,0,342.874
4964,2017-04-15,50,PRODUCE,0,236.112
4965,2017-04-16,50,PRODUCE,0,214.037
4966,2017-04-17,50,PRODUCE,3,282.077
4967,2017-04-18,50,PRODUCE,0,225.311
4968,2017-04-19,50,PRODUCE,0,205.661
4969,2017-04-20,50,PRODUCE,0,205.941
4970,2017-04-21,50,PRODUCE,0,219.216
4971,2017-04-22,50,PRODUCE,3,249.943
4972,2017-04-23,50,PRODUCE,0,165.572
4973,2017-04-24,50,PRODUCE,0,152.105
4974,2017-04-25,50,PRODUCE,0,163.47
4975,2017-04-26,50,PRODUCE,7,299.452
4976,2017-04-27,50,PRODUCE,0,238.453
4977,2017-04-28,50,PRODUCE,0,267.056
4978,2017-04-29,50,PRODUCE,0,224.581
4979,2017-04-30,50,PRODUCE,0,246.835
4980,2017-05-01,50,PRODUCE,0,157.591
4981,2017-05-02,50,PRODUCE,0,158.338
4982,2017-05-03,50,PRODUCE,0,170.206
4983,2017-05-04,50,PRODUCE,0,208.732
4984,2017-05-05,50,PRODUCE,0,290.08
4985,2017-05-06,50,PRODUCE,1,214.576
4986,2017-05-07,50,PRODUCE,0,173.712
4987,2017-05-08,50,PRODUCE,0,159.053
4988,2017-05-09,50,PRODUCE,0,113.093
4989,2017-05-10,50,PRODUCE,0,123.86
4990,2017-05-11,50,PRODUCE,0,195.316
4991,2017-05-12,50,PRODUCE,0,213.311
4992,2017-05-13,50,PRODUCE,0,137.566
4993,2017-05-14,50,PRODUCE,0,262.334
4994,2017-05-15,50,PRODUCE,0,214.843
4995,2017-05-16,50,PRODUCE,0,166.764
4996,2017-05-17,50,PRODUCE,0,217.031
4997,2017-05-18,50,PRODUCE,0,177.365
4998,2017-05-19,50,PRODUCE,0,173.123
4999,2017-05-20,50,PRODUCE,0,216.122
5000,2017-05-21,50,PRODUCE,0,217.08
5001,2017-05-22,50,PRODUCE,0,172.567
5002,2017-05-23,50,PRODUCE,0,152.239
5003,2017-05-24,50,PRODUCE,0,216.675
5004,2017-05-25,50,PRODUCE,0,168.992
5005,2017-05-26,50,PRODUCE,0,198.185
5006,2017-05-27,50,PRODUCE,0,147.7
5007,2017-05-28,50,PRODUCE,0,173.988
5008,2017-05-29,50,PRODUCE,0,172.152
5009,2017-05-30,50,PRODUCE,0,205.145
5010,2017-05-31,50,PRODUCE,0,215.859
5011,2017-06-01,50,PRODUCE,0,207.527
5012,2017-06-02,50,PRODUCE,0,165.506
5013,2017-06-03,50,PRODUCE,0,206.495
5014,2017-06-04,50,PRODUCE,2,202.001
5015,2017-06-05,50,PRODUCE,0,194.915
5016,2017-06-06,50,PRODUCE,0,176.949
5017,2017-06-07,50,PRODUCE,0,138.958
5018,2017-06-08,50,PRODUCE,0,180.946
5019,2017-06-09,50,PRODUCE,0,186.224
5020,2017-06-10,50,PRODUCE,0,211.973
5021,2017-06-11,50,PRODUCE,0,275.808
5022,2017-06-12,50,PRODUCE,0,162.384
5023,2017-06-13,50,PRODUCE,0,211.512
5024,2017-06-14,50,PRODUCE,0,220.905
